post_id,ig_post_id,shortcode,post_type,product_type,post_url,owner_username,owner_full_name,owner_id,owner_profile_url,caption,hashtags,mentions,likes,comments,engagement_raw,timestamp,isCommentsDisabled
DNHpg15tPZt,3695104596087469677,DNHpg15tPZt,Video,clips,https://www.instagram.com/p/DNHpg15tPZt/,capt.jasondiver,Jason Diver,3428248789,https://www.instagram.com/tfue,"POV the boys pull up on you 180 miles offshore ⚔️

Subscribe to my new YouTube channel @capt.jasondiver this video is going to be insane ‼️

*  #PulleyRidgeFishing
*  #deepdropfishing 
*  #GulfOfAmericaFishing
*  #DeepWaterFishing
*  #PulleyRidgeAdventures
*  #ReefFishing
*  #GulfFishing
*  #FishingPulleyRidge 
*  #NaplesFishing
*  #MarcoIslandFishing
*  #OffshoreFishing
*  #DeepSeaFishing
*  #CharterFishing
*  #FishingCharters
*  #GulfCoastFishing
*  #FloridaFishing
*  #FishingLife
*  #SaltwaterFishing
*  #FishingTrip
*  #FishingAdventures
*  #CatchAndRelease
*  #GrouperFishing
*  #SnapperFishing
*  #slowpitchjigging 
*  #FishingGuide
*  #FishingDaily
*  #VisitFlorida
*  #NaplesFlorida
*  #MarcoIslandFlorida
*  #SWFLFishing","['PulleyRidgeFishing', 'deepdropfishing', 'GulfOfAmericaFishing', 'DeepWaterFishing', 'PulleyRidgeAdventures', 'ReefFishing', 'GulfFishing', 'FishingPulleyRidge', 'NaplesFishing', 'MarcoIslandFishing', 'OffshoreFishing', 'DeepSeaFishing', 'CharterFishing', 'FishingCharters', 'GulfCoastFishing', 'FloridaFishing', 'FishingLife', 'SaltwaterFishing', 'FishingTrip', 'FishingAdventures', 'CatchAndRelease', 'GrouperFishing', 'SnapperFishing', 'slowpitchjigging', 'FishingGuide', 'FishingDaily', 'VisitFlorida', 'NaplesFlorida', 'MarcoIslandFlorida', 'SWFLFishing']",['capt.jasondiver'],134459.0,281.0,134740.0,2025-08-09 03:52:47+00:00,False
DQmyhWrD_hG,3757913133500332102,DQmyhWrD_hG,Video,clips,https://www.instagram.com/p/DQmyhWrD_hG/,cinnabrit,Cinna,236393910,https://www.instagram.com/valkyrae,SISATHON 2 - NOV 7TH,[],[],100286.0,1058.0,101344.0,2025-11-03 19:33:03+00:00,False
DUPTmqdjEB1,3823360828477554805,DUPTmqdjEB1,Video,clips,https://www.instagram.com/p/DUPTmqdjEB1/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,"Let's Chat with the Champs 🗣️

@odanghosty & @nneptuune talked with us about winning it all, respecting the name, and Major II only having 10 teams. 😳

#CDL2026 | @gentlemates",['CDL2026'],"['odanghosty', 'nneptuune', 'gentlemates']",2722.0,67.0,2789.0,2026-02-02 02:44:03+00:00,False
DUPS3jGjOUG,3823357590760121606,DUPS3jGjOUG,Video,clips,https://www.instagram.com/p/DUPS3jGjOUG/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,WINNING MOMENT 🏆 @gentlemates,[],['gentlemates'],9723.0,176.0,9899.0,2026-02-02 02:36:57+00:00,False
DUPRkgeDJuc,3823351884216572828,DUPRkgeDJuc,Video,clips,https://www.instagram.com/p/DUPRkgeDJuc/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,FRIENDSHIP PREVAILS 🤣🤣,[],[],4048.0,42.0,4090.0,2026-02-02 02:25:15+00:00,False
DUPQNiuDISi,3823345908038010018,DUPQNiuDISi,Image,,https://www.instagram.com/p/DUPQNiuDISi/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,"SILENCED 🤫

@gentlemates | @monstergaming",[],"['gentlemates', 'monstergaming']",6388.0,191.0,6579.0,2026-02-02 02:13:51+00:00,False
DUPMiJsjCSO,3823329732092241038,DUPMiJsjCSO,Image,,https://www.instagram.com/p/DUPMiJsjCSO/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,"MAJOR I CHAMPIONS

🏆 @gentlemates 🏆",[],['gentlemates'],11934.0,425.0,12359.0,2026-02-02 02:11:31+00:00,False
DUO_1sUjErv,3823273900335975151,DUO_1sUjErv,Video,clips,https://www.instagram.com/p/DUO_1sUjErv/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,NEPTUNE MASTERCLASS ‼️,[],[],6635.0,68.0,6703.0,2026-02-01 23:50:30+00:00,False
DUO90ZsDOnl,3823265015516686821,DUO90ZsDOnl,Image,,https://www.instagram.com/p/DUO90ZsDOnl/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,"WANTED IT MORE 👊

@gentlemates | #M8WIN",['M8WIN'],['gentlemates'],3258.0,98.0,3356.0,2026-02-01 23:32:40+00:00,False
DUOxLb-EtgY,3823209423909869592,DUOxLb-EtgY,Video,clips,https://www.instagram.com/p/DUOxLb-EtgY/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,it’s a good day to be a champ 🤩,[],[],864.0,3.0,867.0,2026-02-01 21:42:03+00:00,False
DUOv4TADC5m,3823203710562741862,DUOv4TADC5m,Video,clips,https://www.instagram.com/p/DUOv4TADC5m/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,bro said a car ☠️,[],[],1961.0,16.0,1977.0,2026-02-01 21:31:29+00:00,False
DUOv2dWkgd7,3823203584239077243,DUOv2dWkgd7,Video,clips,https://www.instagram.com/p/DUOv2dWkgd7/,codleague,Call of Duty League,2209250906,https://www.instagram.com/codleague,Bros not Merc,[],[],7955.0,240.0,8195.0,2026-02-01 21:30:34+00:00,False
DT_2lAODJYL,3819011046401414667,DT_2lAODJYL,Video,clips,https://www.instagram.com/p/DT_2lAODJYL/,couragejd,"Jack ""CouRage"" Dunlop",1609190394,https://www.instagram.com/couragejd,ARE YOU GOOD?! 😭 @timthetatman #gaming,['gaming'],['timthetatman'],2008.0,42.0,2050.0,2026-01-27 02:40:37+00:00,False
DTTlfBtElce,3806550969912809246,DTTlfBtElce,Video,clips,https://www.instagram.com/p/DTTlfBtElce/,couragejd,"Jack ""CouRage"" Dunlop",1609190394,https://www.instagram.com/couragejd,I’ve had enough.. #gaming,['gaming'],[],16644.0,47.0,16691.0,2026-01-09 22:06:19+00:00,False
DTOYXKaEvOs,3805085880013747116,DTOYXKaEvOs,Video,clips,https://www.instagram.com/p/DTOYXKaEvOs/,couragejd,"Jack ""CouRage"" Dunlop",1609190394,https://www.instagram.com/couragejd,SOUTH PARK IS COMING TO FORTNITE! #fyp #foryoupage #southpark #fortnite,"['fyp', 'foryoupage', 'southpark', 'fortnite']",[],5011.0,24.0,5035.0,2026-01-07 21:34:44+00:00,False
DS25NxigjH0,3798474970930229748,DS25NxigjH0,Video,clips,https://www.instagram.com/p/DS25NxigjH0/,couragejd,"Jack ""CouRage"" Dunlop",1609190394,https://www.instagram.com/couragejd,That’s my bad.. 💀 @nickeh30 #fortnite,['fortnite'],['nickeh30'],67198.0,145.0,67343.0,2025-12-29 18:39:38+00:00,False
DSinTbTgmke,3792766695001712926,DSinTbTgmke,Video,clips,https://www.instagram.com/p/DSinTbTgmke/,couragejd,"Jack ""CouRage"" Dunlop",1609190394,https://www.instagram.com/couragejd,Wait for it.. 💀 #fortnite #gaming,"['fortnite', 'gaming']",[],4529.0,47.0,4576.0,2025-12-21 21:37:58+00:00,False
DSa1B_NjPGd,3790575269443334557,DSa1B_NjPGd,Video,clips,https://www.instagram.com/p/DSa1B_NjPGd/,couragejd,"Jack ""CouRage"" Dunlop",1609190394,https://www.instagram.com/couragejd,Back To The Future IN FORTNITE!! #gaming #fortnite,"['gaming', 'fortnite']",[],28267.0,135.0,28402.0,2025-12-18 21:03:48+00:00,False
DSYkUX3gjz9,3789938816123550973,DSYkUX3gjz9,Video,clips,https://www.instagram.com/p/DSYkUX3gjz9/,couragejd,"Jack ""CouRage"" Dunlop",1609190394,https://www.instagram.com/couragejd,My Icon Bundle Is OUT NOW! #gaming #fortnite,"['gaming', 'fortnite']",[],5497.0,410.0,5907.0,2025-12-18 00:00:43+00:00,False
DSA3SuQDPGP,3783266866161316239,DSA3SuQDPGP,Video,clips,https://www.instagram.com/p/DSA3SuQDPGP/,couragejd,"Jack ""CouRage"" Dunlop",1609190394,https://www.instagram.com/couragejd,CouRage ICON SKIN Reveal Trailer! #gaming #fortnite,"['gaming', 'fortnite']",[],66220.0,1261.0,67481.0,2025-12-08 19:04:59+00:00,False
DM2hwBSTJz8,3690285380127202556,DM2hwBSTJz8,Video,clips,https://www.instagram.com/p/DM2hwBSTJz8/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,bro?,[],[],2955.0,39.0,2994.0,2025-08-02 12:05:57+00:00,False
DM1Bq1lzGNX,3689862811506991959,DM1Bq1lzGNX,Video,clips,https://www.instagram.com/p/DM1Bq1lzGNX/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,Bro was dreaming heaven😂,[],[],8101.0,121.0,8222.0,2025-08-01 22:05:36+00:00,False
DM030WITwzM,3689819484455898316,DM030WITwzM,Video,clips,https://www.instagram.com/p/DM030WITwzM/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,poor guy,[],[],1205.0,24.0,1229.0,2025-08-01 20:39:52+00:00,False
DMf2YNKPH6X,3683902178121776791,DMf2YNKPH6X,Image,,https://www.instagram.com/p/DMf2YNKPH6X/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,"Ready to flex a new loadout?
We’re giving away a Factory New AK‑47 | The Outsiders — worth $65, and it could be yours 👀

Wanna claim it like a pro?
✅ Follow @takemyskins
✅ Tag 2 friends who wouldn’t miss a headshot

📅 Winner drops on August 19
🎁 One click, two tags and this beast might just be yours.

Got aim? Prove it.",[],['takemyskins'],313.0,158.0,471.0,2025-07-24 16:43:03+00:00,False
DMTyN8comRP,3680506181075493967,DMTyN8comRP,Video,clips,https://www.instagram.com/p/DMTyN8comRP/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,"Greatest comeback 💀💀
#knifex #cs2 #csgo #cs2funny","['knifex', 'cs2', 'csgo', 'cs2funny']",[],762.0,15.0,777.0,2025-07-20 00:15:42+00:00,False
DMS-joUPuac,3680278972869830300,DMS-joUPuac,Image,,https://www.instagram.com/p/DMS-joUPuac/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,"$30 GIVEAWAY 🎈
HOW TO ENTER ⬇️

1. Follow @csgo.cs2
2. Follow @500.csgo 
3. Like this post
4. Tag 1 friend in comments (each additional comment with 1 tag is another entry!)

💰 PRIZE: $25 on-site balance on 500Casino

Winner rolled in 72 hours ⏳️

edit: winner rolled and posted on story!

#cs2 #csgo #counterstrike #cs2skins #csgoskins #cs2knife #csgoknife","['cs2', 'csgo', 'counterstrike', 'cs2skins', 'csgoskins', 'cs2knife', 'csgoknife']","['csgo.cs2', '500.csgo']",466.0,337.0,803.0,2025-07-19 16:44:23+00:00,False
DL-BVLEvIou,3674380199027051054,DL-BVLEvIou,Video,clips,https://www.instagram.com/p/DL-BVLEvIou/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,"legendary Afk clip
#cs2 #counterstrike #knifex #csgo","['cs2', 'counterstrike', 'knifex', 'csgo']",[],1243.0,9.0,1252.0,2025-07-11 13:24:46+00:00,False
DL8J5j2SZxi,3673854933948013666,DL8J5j2SZxi,Video,clips,https://www.instagram.com/p/DL8J5j2SZxi/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,"bro switched up
#cs2 #counterstrike2 #knifex #viral","['cs2', 'counterstrike2', 'knifex', 'viral']",[],1152.0,2.0,1154.0,2025-07-10 20:00:13+00:00,False
DL487xQPJVc,3672953486246188380,DL487xQPJVc,Video,clips,https://www.instagram.com/p/DL487xQPJVc/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,"Imposter.
#cs2 #counterstrike2 #instagood #knifex","['cs2', 'counterstrike2', 'instagood', 'knifex']",[],1203.0,4.0,1207.0,2025-07-09 14:10:37+00:00,False
C87y4MsoBzX,3403537707658386647,C87y4MsoBzX,Video,clips,https://www.instagram.com/p/C87y4MsoBzX/,csgo.cs2,Csgo.cs2,67116614986,https://www.instagram.com/csgo.cs2,"most famous cs2 reel

#csgo #cs2 #csgofun #gamingmeme 
#cs2memes #counterstrike2 #csgofunny

The Tesla Cybertruck is an all-electric, battery-powered light-duty truck unveiled by Tesla, Inc.

Here’s a comprehensive overview of its key features and specifications:

Tesla Cybertruck Overview

Design and Structure

• Exterior: The Cybertruck has a distinctive, angular, stainless steel exoskeleton design for durability and passenger protection. It features ultra-hard 30X cold-rolled stainless steel and armored glass.

• Dimensions: Approximately 231.7 inches long, 79.8 inches wide, and 75 inches tall, with a 6.5-foot cargo bed.

Performance and Variants

• Single Motor RWD:
◦ 0-60 mph: ~6.5 seconds
◦ Range: ~250 miles
◦ Towing Capacity: 7,500 pounds
• Dual Motor AWD:
◦ 0-60 mph: ~4.5 seconds
◦ Range: ~300 miles
◦ Towing Capacity: 10,000 pounds
• Tri-Motor AWD:
◦ 0-60 mph: ~2.9 seconds
◦ Range: ~500 miles
◦ Towing Capacity: 14,000 pounds","['csgo', 'cs2', 'csgofun', 'gamingmeme', 'cs2memes', 'counterstrike2', 'csgofunny']",[],489327.0,578.0,489905.0,2024-07-02 20:49:10+00:00,False
DT06u0rEvvP,3815933088640465871,DT06u0rEvvP,Video,clips,https://www.instagram.com/p/DT06u0rEvvP/,discord,Discord,1965841892,https://www.instagram.com/discord,"Want to try Nitro? Now’s your chance. Get 2 weeks for $0 and experience the best of Discord. 

Offer ends 1/29, terms apply. Link in BIO to get started.",[],[],6857.0,1170.0,8027.0,2026-01-22 20:45:29+00:00,False
DS7ma_ekuF7,3799799691249639803,DS7ma_ekuF7,Video,clips,https://www.instagram.com/p/DS7ma_ekuF7/,discord,Discord,1965841892,https://www.instagram.com/discord,"We hid a lil easter egg in the 🎆

Send a New Years wish to your friend and tap the emoji to see it",[],[],16303.0,510.0,16813.0,2025-12-31 14:30:00+00:00,False
DS2pV7_Eglj,3798405163158473059,DS2pV7_Eglj,Sidecar,,https://www.instagram.com/p/DS2pV7_Eglj/,discord,Discord,1965841892,https://www.instagram.com/discord,"Thank you for spending 2025 with us ❤️ 

For all the gaming sessions, late nights in VC, and pinging your friends memes they’ve already seen. Here’s what it looked like when we added up @/everyone’s time on Discord this year: dis.gd/Checkpoint2025",[],['/everyone’s'],28571.0,489.0,29060.0,2025-12-29 16:20:00+00:00,False
DSnbSU4j5im,3794121217713084582,DSnbSU4j5im,Video,clips,https://www.instagram.com/p/DSnbSU4j5im/,discord,Discord,1965841892,https://www.instagram.com/discord,wishing this @ a very happy holidays / new year <3,[],[],73626.0,1893.0,75519.0,2025-12-23 18:32:25+00:00,False
DSdZ-ofkhg4,3791300716565502008,DSdZ-ofkhg4,Video,clips,https://www.instagram.com/p/DSdZ-ofkhg4/,discord,Discord,1965841892,https://www.instagram.com/discord,to @/everyone with love ♡ refresh your client for the winter ringtone remix by @c418,[],"['/everyone', 'c418']",38342.0,575.0,38917.0,2025-12-19 21:06:37+00:00,False
DSV27Thkvf6,3789176231427241978,DSV27Thkvf6,Image,,https://www.instagram.com/p/DSV27Thkvf6/,discord,Discord,1965841892,https://www.instagram.com/discord,Full list of fixes & improvements in the Link in BIO,[],[],3759.0,171.0,3930.0,2025-12-16 22:43:48+00:00,False
DSSzHfsAUCB,3788315052004688001,DSSzHfsAUCB,Video,clips,https://www.instagram.com/p/DSSzHfsAUCB/,discord,Discord,1965841892,https://www.instagram.com/discord,"Get a free decoration to keep when you gift Nitro this holiday season — They get Nitro, you get to bundle up your profile for winter",[],[],5728.0,144.0,5872.0,2025-12-15 18:13:27+00:00,False
DRxUCfCAc6J,3778889694029401737,DRxUCfCAc6J,Video,clips,https://www.instagram.com/p/DRxUCfCAc6J/,discord,Discord,1965841892,https://www.instagram.com/discord,"Your profile just got a Wishlist tab. 

Save Shop items you've been eyeing so friends can find last-minute birthday gift ideas. Starting with @marvelrivals, you'll be able to add in-game items and cosmetics from select games to your Wishlist.",[],"['marvelrivals,']",20495.0,2070.0,22565.0,2025-12-02 18:08:42+00:00,False
DUOrZSrDVKt,3823183987720671917,DUOrZSrDVKt,Sidecar,,https://www.instagram.com/p/DUOrZSrDVKt/,dokisann,Jack Robertson,13373407894,https://www.instagram.com/g2esports,"SI2026 Paris starts tomorrow. My 5th world championship tournament I have the honour of playing in. An extremely productive bootcamp and last couple of weeks in general. The boys are ready for a long tournament, looking forward to seeing the French crowd 🇫🇷 

#G2Win",['G2Win'],[],2288.0,35.0,2323.0,2026-02-01 20:51:08+00:00,False
DSqFI1nAWJd,3794868233564152413,DSqFI1nAWJd,Image,,https://www.instagram.com/p/DSqFI1nAWJd/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,"My next door neighbor stopped me and said he had taken a photo of the beautiful sunset from their house and I was in it.

He asked me if I wanted him to airdrop on my phone and I said sure. This was loaded onto my phone…",[],[],42612.0,562.0,43174.0,2025-12-24 19:12:47+00:00,False
DRcz6DZEavy,3773118877573164018,DRcz6DZEavy,Video,clips,https://www.instagram.com/p/DRcz6DZEavy/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,"Champions don’t ride the caffeine rollercoaster.

KENETIK, the ketone drink built for your brain.

Zero caffeine. Zero sugar. Zero crash.
Just pure, calm clarity that lasts.
Sharp focus. Endless stamina. Faster recovery.

This is how the Two-Time operates.

🔥 BLACK FRIDAY DROP
Buy One, Get One 50% OFF
Cans + NEW Performance Shots
Free shipping $150+
Stock up or start your streak, champ.

https://drinkkenetik.com/discount/DOC",[],[],15740.0,510.0,16250.0,2025-11-24 19:00:00+00:00,False
DQ7lNLHkx4m,3763765546610531878,DQ7lNLHkx4m,Video,clips,https://www.instagram.com/p/DQ7lNLHkx4m/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,Proximity chat expert #arcraidersgame,['arcraidersgame'],[],17881.0,300.0,18181.0,2025-11-11 21:19:59+00:00,False
DQFjka5EiAU,3748558699259633684,DQFjka5EiAU,Image,,https://www.instagram.com/p/DQFjka5EiAU/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,"10 MILLION VIEWS in the past month on YouTube.

4 MILLION VIEWS in the past month on Rumble.

Firm handshakes to my community, The Champions Club 🤝",[],[],16243.0,481.0,16724.0,2025-10-21 21:44:01+00:00,False
DQADHdogSEC,3747008596966187266,DQADHdogSEC,Image,,https://www.instagram.com/p/DQADHdogSEC/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,"Arc Raiders reminds me of the H1Z1 days.

Cinematic. Interactive. Intense.

Can’t wait till Oct. 30th Full Release.",[],[],6228.0,148.0,6376.0,2025-10-19 18:24:14+00:00,False
DPUtLGAkRpu,3734808665456188014,DPUtLGAkRpu,Video,clips,https://www.instagram.com/p/DPUtLGAkRpu/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,New Call of Duty Black Ops 7 multiplayer maps are...,[],[],30415.0,485.0,30900.0,2025-10-02 22:26:13+00:00,False
DOY-YWpAZDm,3717995844855763174,DOY-YWpAZDm,Image,,https://www.instagram.com/p/DOY-YWpAZDm/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,"Since I won the 1993 Blockbuster Video Game Championship on Sega Genesis, I’ve been undefeated... easily.",[],[],18587.0,326.0,18913.0,2025-09-09 17:41:04+00:00,False
DOHCfBgAU-4,3712947345797763000,DOHCfBgAU-4,Image,,https://www.instagram.com/p/DOHCfBgAU-4/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,It can even go on the dash of your Lamborghini 👀,[],[],14085.0,600.0,14685.0,2025-09-02 18:30:37+00:00,False
DNE0UaHPd-P,3694307695197544335,DNE0UaHPd-P,Video,clips,https://www.instagram.com/p/DNE0UaHPd-P/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,Battlefield 6 sniping is so SMOOOOOOTH!,[],[],28248.0,672.0,28920.0,2025-08-08 01:19:53+00:00,False
DNBB5FTRo9i,3693241490169302882,DNBB5FTRo9i,Video,clips,https://www.instagram.com/p/DNBB5FTRo9i/,drdisrespect,Dr Disrespect,8994942773,https://www.instagram.com/drdisrespect,I hate the video games that I love,[],[],10361.0,281.0,10642.0,2025-08-06 14:03:11+00:00,False
DQfz65UjFUF,3755948961900025093,DQfz65UjFUF,Sidecar,,https://www.instagram.com/p/DQfz65UjFUF/,dreamwastaken,Dream,7650489800,https://www.instagram.com/dreamwastaken,DREAM TEAM HALLOWEEN,[],[],59703.0,325.0,60028.0,2025-11-01 02:27:09+00:00,False
DQfuf-jDOQN,3755925121853613069,DQfuf-jDOQN,Video,clips,https://www.instagram.com/p/DQfuf-jDOQN/,dreamwastaken,Dream,7650489800,https://www.instagram.com/dreamwastaken,"DING DONG, TRICK OR TREAT",[],[],41043.0,671.0,41714.0,2025-11-01 01:40:28+00:00,False
